Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Latitude,Distance_to_coast
241000.0,2.6411,52,1153,37.77,4501.83535653528
189600.0,3.3214,52,772,37.77,4276.79661607913
206300.0,3.6417,52,1711,37.77,4501.83535653528
215700.0,3.0161,52,2650,37.77,4631.78454070637
210200.0,3.1771,52,1038,37.77,4631.78454070637
208800.0,3.4531,52,1527,37.77,4631.78454070637
197900.0,4.3098,52,859,37.77,4631.78454070637
201300.0,3.3438,52,970,37.78,3365.61821656892
190800.0,2.9213,52,1045,37.78,3365.61821656892
207900.0,2.6806,52,1408,37.78,2557.28026946912
215300.0,3.7708,52,1222,37.78,2557.28026946912
212900.0,3.9444,45,1169,37.78,2557.28026946912
292700.0,5.2601,13,2020,37.78,2557.28026946912
275000.0,2.5444,30,4145,37.79,1406.24458951369
200000.0,2.6447,42,2038,37.77,2288.10224307391
173400.0,2.5762,29,5154,37.78,1815.63153138279
102200.0,1.9427,42,1241,37.78,1264.07771129536
220800.0,2.9688,52,1468,37.77,2662.40007739808
242800.0,3.75,27,3997,37.77,2662.40007739808
265400.0,5.1702,18,2873,37.76,3413.79668852367
219000.0,2.5139,50,1487,37.78,1815.63153138279
282100.0,2.9732,52,1670,37.77,3888.48669089665
372000.0,5.5337,52,2252,37.77,3214.33934745017
225800.0,4.1667,52,1731,37.77,3214.33934745017
220800.0,2.7115,52,1710,37.77,3214.33934745017
234500.0,3.3269,52,2388,37.77,3214.33934745017
254200.0,3.2685,52,2156,37.77,4631.78454070637
351800.0,4.7778,52,1565,37.77,3888.48669089665
275000.0,4.226,52,1704,37.77,3888.48669089665
405400.0,3.3571,52,1210,37.77,3888.48669089665
228100.0,2.9899,52,2097,37.77,3888.48669089665
234000.0,2.875,52,1848,37.77,3888.48669089665
162500.0,2.3882,43,955,37.77,4501.83535653528
243400.0,2.975,43,4329,37.77,4631.78454070637
273800.0,5.1039,52,3011,37.76,3184.13439059525
248500.0,4.1458,52,1049,37.76,3184.13439059525
244000.0,3.4762,52,2504,37.76,3480.59063448961
240900.0,2.6833,52,1846,37.76,3480.59063448961
306300.0,5.75,52,1705,37.76,3184.13439059525
240000.0,3.9632,50,1542,37.75,2111.70468395495
247100.0,4.9489,45,891,37.75,2536.80173547391
286600.0,4.8711,27,4051,37.75,2536.80173547391
266700.0,3.0718,52,2646,37.76,3480.59063448961
229800.0,3.6719,49,2428,37.76,3480.59063448961
229300.0,4.6094,52,2567,37.76,3480.59063448961
228400.0,4.5213,21,7031,37.73,1579.76380623245
206200.0,4.4562,25,1914,37.74,2598.46177936044
350700.0,7.611,5,18634,37.72,2057.93402266832
231000.0,3.2689,31,5785,37.73,4207.8814228846
252900.0,3.567,52,2876,37.76,3954.29964236554
353900.0,3.6875,28,6909,37.74,4293.9067724297
291700.0,4.7695,23,5679,37.77,3214.33934745017
100000.0,3.1972,20,1156,37.75,4700.07167045283
341600.0,7.2634,12,14316,37.77,14874.1290736172
412500.0,7.0568,5,3596,37.73,14268.0586933103
248600.0,4.635,36,3541,37.71,12679.5636419287
254900.0,5.3015,40,1808,37.71,12097.6314287412
241500.0,4.9801,36,2879,37.71,12097.6314287412
295200.0,5.4834,26,3204,37.72,12970.6634225621
340400.0,6.187,31,3866,37.72,12464.7751705689
274700.0,5.6194,32,2476,37.72,12464.7751705689
238600.0,5.4639,35,2211,37.71,11553.5042720867
266400.0,5.1498,35,2663,37.71,11052.767012588
330200.0,5.8382,30,2599,37.72,10832.2168311439
206800.0,4.65,36,4569,37.71,10169.9446212923
209200.0,4.3819,25,2973,37.7,9642.41347626443
195800.0,3.7222,30,3115,37.69,8719.62486481885
253500.0,5.2855,31,1843,37.71,11052.767012588
241800.0,4.3375,31,2053,37.7,10136.4606483666
252500.0,5.2131,27,6740,37.71,10601.5696631539
263900.0,6.005,30,1751,37.7,10136.4606483666
227000.0,5.0519,38,1663,37.71,11553.5042720867
220900.0,4.8237,38,3716,37.71,11553.5042720867
259300.0,5.2497,32,2718,37.7,10680.3166273298
232500.0,4.125,39,1420,37.7,11266.7707827443
231600.0,4.6005,37,1893,37.7,11889.521275564
209400.0,3.5187,33,3906,37.7,11889.521275564
223200.0,3.0,32,3400,37.7,11266.7707827443
209900.0,3.4934,25,3402,37.7,10680.3166273298
208200.0,2.9861,33,4413,37.7,10136.4606483666
203800.0,2.5362,29,2304,37.69,10488.108632022
195700.0,3.3021,36,2350,37.69,9855.34002140519
190500.0,3.0964,31,5914,37.69,10488.108632022
181000.0,2.8512,43,1575,37.69,9855.34002140519
184900.0,3.3478,42,1414,37.69,9855.34002140519
190800.0,2.3958,37,848,37.68,9091.70787023138
242200.0,3.5295,15,3051,37.68,9091.70787023138
188300.0,4.8036,20,4296,37.69,9263.09192062555
183500.0,3.851,52,2898,37.74,6412.44302392282
204200.0,4.0662,52,1071,37.74,7284.39623160377
251900.0,4.6042,51,2619,37.73,7234.34419690151
187500.0,2.2,49,1494,37.74,6412.44302392282
198200.0,4.1164,52,2260,37.73,5476.61440283821
219000.0,3.95,52,1394,37.74,6412.44302392282
275000.0,4.9135,52,1028,37.73,6355.40084363115
245400.0,2.8355,45,3758,37.73,6355.40084363115
177500.0,3.25,46,2163,37.73,4598.07485587451
171600.0,2.8301,49,1699,37.73,5476.61440283821
183300.0,3.7159,52,1555,37.73,4598.07485587451
175000.0,2.5625,52,1114,37.73,5476.61440283821
156700.0,3.8047,45,1498,37.72,3947.03072262231
157500.0,3.375,45,726,37.71,4448.91941263775
179800.0,3.244,38,890,37.71,5205.67647943147
205500.0,4.0268,36,2639,37.7,5145.83116875095
178900.0,3.3906,35,2562,37.7,5145.83116875095
262500.0,5.5461,36,361,37.71,3746.18736717185
165000.0,3.371,42,3008,37.72,4783.74842956559
159700.0,3.5313,46,1369,37.72,4783.74842956559
158300.0,3.663,5,1692,37.72,4783.74842956559
144800.0,2.875,38,1007,37.72,5633.51197277875
166300.0,4.0202,43,3783,37.72,4783.74842956559
191000.0,4.5553,37,1507,37.71,5996.03791780515
175000.0,3.4643,36,666,37.71,5996.03791780515
137500.0,3.3431,10,2229,37.72,5633.51197277875
141700.0,2.1898,28,2215,37.73,6355.40084363115
210900.0,2.9097,31,1616,37.72,6491.19987017054
198300.0,3.375,47,1190,37.72,6491.19987017054
157400.0,2.8125,29,4169,37.72,6491.19987017054
264700.0,5.0,52,2024,37.73,7234.34419690151
218400.0,3.0673,38,1723,37.73,7234.34419690151
235100.0,3.8125,43,2264,37.73,7234.34419690151
341800.0,6.9096,33,1996,37.73,8113.39345829698
367300.0,7.912,26,2862,37.72,8220.41020678
243500.0,3.8393,35,2183,37.72,8220.41020678
167900.0,4.0,35,1037,37.71,9318.70566064052
371200.0,6.5095,25,1134,37.72,8220.41020678
218900.0,3.5156,39,786,37.72,7354.04002844851
202700.0,2.983,45,1397,37.72,7354.04002844851
186200.0,3.524,45,2315,37.72,8220.41020678
188900.0,3.1103,44,1613,37.71,8473.25176852964
180000.0,3.5781,44,1421,37.71,8473.25176852964
202700.0,3.1682,18,5778,37.71,6808.31059433061
181700.0,2.6101,27,3094,37.71,7635.50488188821
166800.0,3.6932,18,3905,37.71,7635.50488188821
183700.0,3.4583,43,3046,37.7,8541.59469403959
218000.0,3.9032,19,3516,37.7,8541.59469403959
191500.0,4.0208,36,998,37.71,6808.31059433061
194700.0,3.5547,36,1464,37.7,7283.08808585687
187200.0,4.5859,17,1463,37.7,8061.81283230983
223100.0,2.6321,21,4124,37.7,8541.59469403959
271300.0,3.395,17,2380,37.69,7484.10726341013
194100.0,3.9702,36,1266,37.7,8061.81283230983
190400.0,5.0043,36,2239,37.7,6530.03415077805
189100.0,4.4659,38,1571,37.69,7241.42332427505
184600.0,3.6625,38,1246,37.69,7100.31008003195
197300.0,3.8864,36,1501,37.69,7100.31008003195
192600.0,3.4583,36,1468,37.7,7283.08808585687
192200.0,3.7813,36,1118,37.69,7066.85474358888
194600.0,2.9917,36,1097,37.7,6530.03415077805
193500.0,4.4375,36,1719,37.7,6530.03415077805
202600.0,4.0,24,1755,37.7,5812.63693117292
83300.0,2.3869,16,1687,37.68,5955.29189426443
212600.0,4.7609,24,2262,37.69,6553.41822965421
187800.0,5.4858,5,2087,37.68,6258.40152715164
205700.0,4.3971,36,1480,37.69,7066.85474358888
192900.0,4.0109,36,1545,37.69,7100.31008003195
205200.0,4.3864,35,2632,37.68,5994.95893969049
213400.0,4.2841,30,2261,37.68,5994.95893969049
183600.0,5.1312,39,1670,37.69,7100.31008003195
178400.0,2.9958,37,2141,37.69,7241.42332427505
219200.0,3.6364,27,3337,37.68,6161.46199924349
183100.0,2.7955,31,3184,37.68,6161.46199924349
157100.0,2.9507,44,2341,37.69,8719.62486481885
157800.0,3.4375,30,1197,37.69,7818.90993032861
161700.0,2.875,34,1131,37.69,7484.10726341013
152100.0,3.0345,38,1164,37.71,9318.70566064052
144900.0,2.679,41,3495,37.7,8836.38162842729
179900.0,2.9922,17,2488,37.7,8836.38162842729
179100.0,4.1042,35,2681,37.69,7818.90993032861
159900.0,2.5833,19,2495,37.7,8836.38162842729
161400.0,2.1552,23,1689,37.7,9206.1975258616
170400.0,2.3274,29,1298,37.7,9206.1975258616
137500.0,2.4206,19,2693,37.7,9206.1975258616
178400.0,3.9063,41,746,37.69,8719.62486481885
155200.0,2.6464,37,2444,37.69,8234.60288102638
160900.0,3.4643,42,1472,37.69,8234.60288102638
167300.0,2.3973,10,2227,37.69,7818.90993032861
340000.0,6.5,20,200,37.69,13303.7442009227
431000.0,6.0574,32,1283,37.64,16628.5035534313
301100.0,3.8958,6,2445,37.63,12164.4646794379
241900.0,4.7813,21,1307,37.63,10404.2376735977
162500.0,3.2829,5,3785,37.63,9524.27325275137
299200.0,5.3169,10,2031,37.66,11043.3231633702
315500.0,6.2579,10,8299,37.65,10719.7567464445
216800.0,5.1701,23,7518,37.68,11221.9691690805
218100.0,3.25,36,1815,37.68,9774.12822732902
170300.0,3.1796,30,5367,37.68,10486.0890073614
275000.0,2.4196,26,1167,37.68,9091.70787023138
184100.0,2.6563,26,2607,37.68,9091.70787023138
160000.0,0.9637,29,493,37.67,8406.15479517015
175000.0,2.3357,48,1252,37.67,7703.08585414882
197500.0,3.5114,41,1382,37.68,8445.99141586078
150000.0,3.3125,43,500,37.69,9263.09192062555
205600.0,2.4042,29,2333,37.68,8445.99141586078
170300.0,2.8322,41,1834,37.68,8445.99141586078
190900.0,2.5156,43,1415,37.68,8445.99141586078
196900.0,3.4032,37,1352,37.68,7846.046120849
174000.0,2.535,37,2116,37.68,7846.046120849
170200.0,2.5772,37,1976,37.68,7303.16084375626
180900.0,3.0962,38,1779,37.68,7846.046120849
150500.0,2.9564,34,3659,37.67,7040.02013414796
167100.0,3.125,31,1892,37.68,7846.046120849
148900.0,2.95,35,1958,37.68,6830.95358117382
196400.0,4.38,40,1553,37.68,6830.95358117382
191100.0,4.0417,37,2412,37.68,6830.95358117382
187500.0,3.8,36,2110,37.67,6429.34631124159
180600.0,3.4839,45,2179,37.68,6830.95358117382
182800.0,4.0588,45,2457,37.68,6444.97830574498
179300.0,4.1974,44,2147,37.68,6444.97830574498
179400.0,3.6,43,1676,37.68,6444.97830574498
210300.0,4.267,35,2976,37.68,6161.46199924349
192300.0,4.2386,34,3036,37.67,5095.28001839261
198100.0,5.5797,35,2472,37.67,4892.59894908865
196200.0,4.0682,36,1487,37.67,5095.28001839261
181600.0,3.1734,38,2012,37.67,5434.74851406446
186900.0,4.7933,37,3342,37.67,5095.28001839261
188300.0,4.8125,37,3156,37.67,5095.28001839261
184000.0,3.8676,40,1748,37.67,5434.74851406446
184700.0,3.9395,33,3429,37.67,5887.39019191718
179900.0,3.2434,42,3592,37.67,5434.74851406446
167200.0,3.0917,38,1035,37.67,6429.34631124159
165400.0,3.0645,32,3028,37.67,6429.34631124159
154000.0,2.7019,33,2431,37.67,7703.08585414882
153500.0,3.1115,39,2069,37.67,7703.08585414882
135400.0,3.4722,40,1340,37.66,7057.84343611551
158300.0,2.2222,39,1160,37.66,7057.84343611551
240700.0,6.1104,32,2015,37.68,11221.9691690805
180700.0,4.2733,22,3882,37.67,9897.77890065102
230600.0,3.2465,27,3239,37.67,9140.00019980442
210800.0,3.2417,28,2932,37.67,9140.00019980442
165300.0,3.875,38,2104,37.67,9140.00019980442
254200.0,6.0501,29,1694,37.67,11466.0214732648
332600.0,6.8233,18,3000,37.67,11466.0214732648
350000.0,6.3501,23,2419,37.66,11043.3231633702
161200.0,2.6719,28,2280,37.66,8603.39966650031
179300.0,3.875,21,5031,37.66,8603.39966650031
154300.0,2.5625,33,1547,37.66,7819.24460965989
161800.0,3.016,31,3300,37.65,8183.53402336844
161900.0,2.7694,17,5018,37.65,7354.63088629518
165400.0,3.6818,35,1813,37.65,7354.63088629518
166600.0,2.1382,37,1997,37.66,7819.24460965989
149700.0,3.7303,37,901,37.66,6327.41566986901
162100.0,3.875,35,686,37.66,6327.41566986901
152600.0,3.0489,33,1954,37.66,6327.41566986901
195200.0,2.8203,27,2630,37.65,6539.23832520334
190600.0,4.3897,35,1130,37.65,6539.23832520334
193800.0,4.7143,35,1184,37.65,6539.23832520334
200600.0,4.6875,34,656,37.66,6327.41566986901
150000.0,3.2091,29,2544,37.66,5640.00812486036
185300.0,4.275,36,1305,37.66,6327.41566986901
172700.0,4.1302,36,1755,37.66,5640.00812486036
174100.0,3.09,35,2843,37.66,5640.00812486036
194400.0,4.5417,25,2538,37.65,5743.11382795046
206700.0,4.6635,28,1784,37.64,5329.48267974272
204500.0,4.4427,31,1797,37.65,5743.11382795046
175000.0,4.5303,36,410,37.65,5743.11382795046
137500.0,2.375,26,162,37.65,4251.91986070034
187200.0,3.8171,18,9963,37.63,5127.98953177066
173600.0,4.5281,35,2361,37.61,5431.44953770749
163000.0,4.3456,19,862,37.66,4473.04143497634
331600.0,3.4861,18,4335,37.65,4975.51517791277
197600.0,5.2312,31,1487,37.64,4491.6225243577
197900.0,3.6708,8,3592,37.64,4491.6225243577
228100.0,3.8875,40,432,37.64,3673.80528716968
189500.0,3.9167,34,1457,37.63,6006.42909907717
184200.0,3.9063,32,1578,37.64,6179.23809151653
180900.0,3.7895,29,2172,37.63,5127.98953177066
172000.0,3.8,36,1340,37.64,7036.58056617068
177900.0,5.7309,36,1116,37.64,7036.58056617068
173100.0,4.1141,36,1885,37.64,6179.23809151653
172600.0,5.2838,36,1180,37.64,6179.23809151653
182100.0,3.3479,30,5267,37.64,7036.58056617068
179500.0,3.142,23,1897,37.64,7036.58056617068
176000.0,3.7614,31,767,37.63,6885.43375811479
192600.0,4.25,33,691,37.63,6885.43375811479
182700.0,3.9338,36,786,37.64,7036.58056617068
134900.0,2.5158,22,5861,37.64,7899.04003804842
157600.0,2.4808,27,2784,37.63,7764.81159170825
190900.0,4.7083,25,4524,37.64,7899.04003804842
158200.0,4.1652,37,1468,37.64,8765.1061385889
350000.0,3.5541,20,1655,37.64,8765.1061385889
158200.0,3.8036,33,1227,37.65,9022.22470576837
146100.0,3.8259,33,1160,37.64,8765.1061385889
226700.0,3.2331,33,952,37.63,10404.2376735977
198700.0,4.7109,35,2072,37.62,11301.1053284872
221200.0,4.2468,32,2964,37.62,11301.1053284872
208500.0,6.396,35,1032,37.62,10422.328925061
204200.0,3.8125,35,657,37.62,10422.328925061
193200.0,3.2857,32,1540,37.62,10422.328925061
209500.0,3.8929,35,1298,37.62,11301.1053284872
164900.0,3.7262,36,1409,37.61,11090.2034351483
161400.0,4.0125,37,1383,37.61,11090.2034351483
187000.0,4.1719,36,1151,37.61,10447.4767838556
190400.0,4.2857,35,899,37.62,10422.328925061
156600.0,3.6458,37,1793,37.63,6885.43375811479
157300.0,2.6875,17,2485,37.62,6912.14810266502
168100.0,3.7292,35,1931,37.63,7764.81159170825
177600.0,4.5913,24,2329,37.63,7764.81159170825
208900.0,3.8625,12,6711,37.63,8644.44870584073
169200.0,3.3611,23,1939,37.63,8644.44870584073
163900.0,2.8971,16,1642,37.61,9691.92860579928
164700.0,4.0326,34,1619,37.63,6885.43375811479
156900.0,4.0682,35,517,37.63,6885.43375811479
168800.0,5.3644,36,1570,37.63,6006.42909907717
174100.0,4.7019,35,1213,37.63,6006.42909907717
206500.0,5.64,27,1826,37.62,6912.14810266502
203900.0,3.7931,26,2261,37.61,7114.72038323183
217000.0,4.6458,9,3666,37.61,13868.3899679164
159600.0,3.694,36,1633,37.6,11102.4875262699
159800.0,2.652,31,2155,37.6,11102.4875262699
154300.0,3.5,32,1295,37.6,11102.4875262699
149600.0,3.2386,32,1295,37.6,11102.4875262699
188600.0,5.097,33,1518,37.61,11090.2034351483
238500.0,4.3875,17,3314,37.6,9696.51396641767
235300.0,4.625,22,3009,37.6,8425.75290305667
261400.0,5.0406,6,2605,37.61,7114.72038323183
234400.0,5.8704,17,5159,37.6,8425.75290305667
231700.0,5.3226,18,1726,37.6,8425.75290305667
156300.0,4.235,16,1816,37.59,6443.45694461583
222000.0,4.825,13,2578,37.59,7010.71237391325
254400.0,5.5218,15,2576,37.58,5597.42082281306
244300.0,6.5116,16,1644,37.58,6242.12267206328
247000.0,6.0661,16,1606,37.58,6242.12267206328
236500.0,6.0074,16,3349,37.58,5597.42082281306
151400.0,4.6211,15,3475,37.59,7010.71237391325
213700.0,5.225,16,1893,37.58,6242.12267206328
243600.0,5.3428,14,1727,37.59,9020.41330970407
212500.0,3.7462,15,6243,37.59,8311.13395048608
214700.0,4.5721,24,2077,37.6,10385.9079709268
213200.0,3.6923,18,1165,37.59,10451.3385118023
256000.0,4.6786,16,4371,37.59,9757.78752955807
237500.0,2.875,2,838,37.59,11040.8924339472
178100.0,3.3617,15,3052,37.58,9629.15767251035
231800.0,5.7579,17,4313,37.58,10266.1194193027
147900.0,2.9706,36,385,37.6,6678.0971534207
191700.0,3.9022,10,3046,37.6,7360.57178224317
247600.0,4.6146,21,4342,37.57,12553.9207619073
283500.0,5.7192,15,3575,37.58,13858.9960897021
216900.0,3.6832,20,4126,37.58,12358.6878342988
282500.0,6.2073,31,2878,37.58,11636.2129515128
295600.0,5.8151,6,4405,37.58,10937.0989195186
281800.0,5.8322,14,16199,37.57,9558.13639180912
269800.0,5.6277,14,14917,37.58,8437.19092352757
231200.0,5.2879,12,5719,37.57,7615.71311364539
318300.0,6.5615,8,8647,37.57,5590.25623709152
253400.0,5.6758,15,8112,37.58,6939.08729751621
278200.0,6.1047,7,10648,37.57,7070.26623197271
300000.0,3.5714,5,1150,37.49,12465.7936305689
273500.0,6.0824,3,14014,37.52,2347.97730061593
223400.0,4.3594,23,4332,37.56,8192.65911174592
214500.0,5.5737,35,1716,37.56,8192.65911174592
220200.0,4.8962,31,4981,37.56,7483.21740104423
240300.0,4.6978,24,8444,37.56,7483.21740104423
158000.0,4.4259,6,3028,37.56,8932.83805949229
224200.0,3.3008,26,2068,37.55,8408.6908296969
177200.0,4.5687,33,1325,37.55,7617.64060366952
216100.0,3.8179,24,2563,37.56,8932.83805949229
269700.0,5.0,18,5505,37.56,10479.1171209917
231200.0,4.3393,20,6462,37.56,10479.1171209917
162500.0,4.1387,4,3746,37.55,12546.694691731
254000.0,4.8052,13,8918,37.56,12085.0089296015
196200.0,4.6349,31,1949,37.54,11211.6551254482
189400.0,3.168,17,4924,37.55,11703.2822308228
220800.0,3.1326,17,5133,37.54,10528.0729254684
213800.0,2.9074,16,6647,37.55,10036.2546974109
442900.0,8.3996,15,5674,37.56,14562.343217895
333400.0,6.6478,21,10687,37.55,13288.2305982107
352400.0,6.629,25,1354,37.54,14167.0527093542
305300.0,6.2179,27,3715,37.54,13402.2479019508
259600.0,5.761,33,2095,37.53,12868.9482750788
248900.0,4.6641,29,3517,37.54,12652.7141553442
356000.0,6.7599,31,2537,37.54,13402.2479019508
236000.0,3.9909,14,5106,37.54,11921.3322537683
218800.0,4.2955,23,2215,37.53,11318.2470651914
228000.0,4.9615,28,2949,37.53,11318.2470651914
235900.0,2.6198,18,2375,37.53,11318.2470651914
203200.0,4.7135,28,2312,37.54,11211.6551254482
197000.0,4.75,35,2277,37.53,10568.0444723783
236400.0,5.4299,26,2506,37.53,10568.0444723783
223200.0,4.6,28,2829,37.53,9839.75003840229
222700.0,4.1947,26,3179,37.53,9839.75003840229
225000.0,5.388,26,2332,37.54,9701.22577909012
240100.0,3.9444,18,3584,37.54,9701.22577909012
227900.0,5.3283,28,3046,37.54,9701.22577909012
268600.0,4.8403,28,2414,37.55,10036.2546974109
275100.0,5.1616,29,4133,37.54,8850.08421528046
256300.0,4.9167,34,2791,37.55,8408.6908296969
332400.0,4.1591,27,6103,37.55,9216.22128918776
287600.0,5.0,32,2572,37.54,8005.58731770441
298900.0,5.8325,26,1910,37.54,8850.08421528046
287600.0,5.7057,27,1890,37.53,7742.45673497698
222200.0,5.0423,25,5405,37.53,9138.6031394767
232600.0,4.5317,26,3761,37.52,10006.9364959198
258300.0,5.4359,25,3333,37.51,9542.89541185421
230900.0,5.0824,23,4925,37.52,10006.9364959198
196900.0,5.2308,33,3994,37.52,11599.050037235
223500.0,4.4107,22,5811,37.51,10367.7579886269
223900.0,5.2396,26,4211,37.52,10796.301726242
243500.0,4.7478,27,5532,37.53,13663.7399602927
451100.0,8.4045,7,28258,37.53,14468.6564116412
500001.0,9.7194,9,4909,37.49,15980.1151239846
193100.0,5.1643,10,7441,37.49,13343.62674193
264400.0,5.3813,23,4314,37.48,13282.0220823658
246900.0,6.0878,26,2016,37.47,13313.3281085301
337300.0,6.868,13,5377,37.47,14193.8244722931
284800.0,6.992,22,9167,37.55,6848.78351872265
217300.0,4.9118,26,3087,37.55,6848.78351872265
291700.0,4.4357,23,3170,37.55,6110.50272516273
223800.0,4.9464,26,2145,37.54,5542.30231699714
223100.0,5.2882,25,4209,37.54,4764.81571760215
211300.0,5.1321,23,4247,37.55,5415.31828043862
218500.0,3.9667,25,4458,37.53,5154.49786393586
156300.0,3.1696,17,407,37.5,3616.70996819749
248200.0,5.0838,20,6483,37.54,4030.51510161012
186000.0,4.8214,35,1867,37.54,6347.12457295006
178200.0,4.1406,6,2918,37.54,6347.12457295006
190400.0,3.7364,34,2316,37.53,5154.49786393586
210300.0,3.535,31,1240,37.54,7170.08332094453
208000.0,5.0739,16,4458,37.54,6347.12457295006
183300.0,3.256,18,1746,37.53,6011.57272649538
245700.0,6.0667,19,4572,37.53,7742.45673497698
242200.0,5.7072,21,4280,37.53,6874.92565116918
181700.0,4.9867,7,6352,37.51,7150.96597257951
299400.0,5.1437,4,7477,37.72,23391.3655488628
219500.0,5.347,22,4638,37.72,23391.3655488628
231800.0,5.7233,25,4377,37.71,23727.233917091
221300.0,4.4697,26,3816,37.72,22606.4219036697
213800.0,4.9107,26,2806,37.72,22606.4219036697
206000.0,4.2281,26,4822,37.71,22118.1176563186
271100.0,5.0143,15,6473,37.71,21322.5234522048
336500.0,7.2494,6,8072,37.71,19752.8737118673
315600.0,5.1406,46,1280,37.64,20624.9104873083
500001.0,8.3337,24,3166,37.66,20423.2227568326
285400.0,7.316,13,3742,37.69,22114.963376446
323000.0,6.4994,18,7397,37.66,23025.2917201729
291900.0,7.2211,23,1655,37.68,21786.5980121061
225600.0,4.4087,3,2456,37.7,21675.9036762298
259600.0,5.9345,23,2179,37.69,22950.8544656725
262900.0,6.177,20,1804,37.68,22634.7309538789
257300.0,5.817,18,3631,37.68,22634.7309538789
259200.0,6.3132,18,2876,37.69,22950.8544656725
339700.0,6.3373,12,7490,37.68,24337.8627635959
337200.0,7.333,23,2234,37.68,25192.3974468882
334100.0,6.2918,22,1898,37.68,24337.8627635959
311500.0,6.5214,16,4070,37.67,24954.6698582354
296900.0,6.4524,25,2244,37.67,24954.6698582354
247900.0,6.0604,20,2948,37.67,24091.5860809967
300400.0,6.5285,19,2034,37.67,24091.5860809967
